IB_ID,IB_DATE,IB_TIME,IB_PLATE,IB_TEMPERATURE
3108,2007-11-23,19:57:00,bb,21
3109,2007-11-23,20:57:00,bb,20.5
3110,2007-11-23,21:57:00,bb,20
3111,2007-11-23,22:57:00,bb,19.5
3112,2007-11-23,23:57:00,bb,19
3113,2007-11-24,00:57:00,bb,19
3114,2007-11-24,01:57:00,bb,19
3115,2007-11-24,02:57:00,bb,19
3116,2007-11-24,03:57:00,bb,18.5
3117,2007-11-24,04:57:00,bb,18
3118,2007-11-24,05:57:00,bb,17.5
3119,2007-11-24,06:57:00,bb,17.5
3120,2007-11-24,07:57:00,bb,18.5
3121,2007-11-24,08:57:00,bb,20
3122,2007-11-24,09:57:00,bb,21.5
3123,2007-11-24,10:57:00,bb,23
3124,2007-11-24,11:57:00,bb,25
3125,2007-11-24,12:57:00,bb,26
3126,2007-11-24,13:57:00,bb,26
3127,2007-11-24,14:57:00,bb,25
3128,2007-11-24,15:57:00,bb,24
3129,2007-11-24,16:57:00,bb,23
3130,2007-11-24,17:57:00,bb,22.5
3131,2007-11-24,18:57:00,bb,22
3132,2007-11-24,19:57:00,bb,22
3133,2007-11-24,20:57:00,bb,21.5
3134,2007-11-24,21:57:00,bb,21
3135,2007-11-24,22:57:00,bb,20
3136,2007-11-24,23:57:00,bb,19.5
3137,2007-11-25,00:57:00,bb,19.5
3138,2007-11-25,01:57:00,bb,19.5
3139,2007-11-25,02:57:00,bb,19
3140,2007-11-25,03:57:00,bb,19
3141,2007-11-25,04:57:00,bb,18.5
3142,2007-11-25,05:57:00,bb,18
3143,2007-11-25,06:57:00,bb,18.5
3144,2007-11-25,07:57:00,bb,18.5
3145,2007-11-25,08:57:00,bb,20
3146,2007-11-25,09:57:00,bb,21.5
3147,2007-11-25,10:57:00,bb,23
3148,2007-11-25,11:57:00,bb,25
3149,2007-11-25,12:57:00,bb,26
3150,2007-11-25,13:57:00,bb,26
3151,2007-11-25,14:57:00,bb,24.5
3152,2007-11-25,15:57:00,bb,24
3153,2007-11-25,16:57:00,bb,23
3154,2007-11-25,17:57:00,bb,22
3155,2007-11-25,18:57:00,bb,22
3156,2007-11-25,19:57:00,bb,21.5
3157,2007-11-25,20:57:00,bb,21.5
3158,2007-11-25,21:57:00,bb,20.5
3159,2007-11-25,22:57:00,bb,20
3160,2007-11-25,23:57:00,bb,19.5
3161,2007-11-26,00:57:00,bb,19
3162,2007-11-26,01:57:00,bb,19
3163,2007-11-26,02:57:00,bb,18.5
3164,2007-11-26,03:57:00,bb,18
3165,2007-11-26,04:57:00,bb,18
3166,2007-11-26,05:57:00,bb,17.5
3167,2007-11-26,06:57:00,bb,17.5
3168,2007-11-26,07:57:00,bb,18
3169,2007-11-26,08:57:00,bb,19
3170,2007-11-26,09:57:00,bb,21
3171,2007-11-26,10:57:00,bb,22.5
3172,2007-11-26,11:57:00,bb,24
3173,2007-11-26,12:57:00,bb,25
3174,2007-11-26,13:57:00,bb,25
3175,2007-11-26,14:57:00,bb,24
3176,2007-11-26,15:57:00,bb,23
3177,2007-11-26,16:57:00,bb,22
3178,2007-11-26,17:57:00,bb,21.5
3179,2007-11-26,18:57:00,bb,21.5
3180,2007-11-26,19:57:00,bb,21
3181,2007-11-26,20:57:00,bb,21
3182,2007-11-26,21:57:00,bb,20.5
3183,2007-11-26,22:57:00,bb,20
3184,2007-11-26,23:57:00,bb,19.5
3185,2007-11-27,00:57:00,bb,18.5
3186,2007-11-27,01:57:00,bb,18.5
3187,2007-11-27,02:57:00,bb,18
3188,2007-11-27,03:57:00,bb,17.5
3189,2007-11-27,04:57:00,bb,17
3190,2007-11-27,05:57:00,bb,17
3191,2007-11-27,06:57:00,bb,17
3192,2007-11-27,07:57:00,bb,18
3193,2007-11-27,08:57:00,bb,19.5
3194,2007-11-27,09:57:00,bb,21.5
3195,2007-11-27,10:57:00,bb,23.5
3196,2007-11-27,11:57:00,bb,25
3197,2007-11-27,12:57:00,bb,26.5
3198,2007-11-27,13:57:00,bb,26.5
3199,2007-11-27,14:57:00,bb,25.5
3200,2007-11-27,15:57:00,bb,24.5
3201,2007-11-27,16:57:00,bb,23
3202,2007-11-27,17:57:00,bb,22.5
3203,2007-11-27,18:57:00,bb,21.5
3204,2007-11-27,19:57:00,bb,21
3205,2007-11-27,20:57:00,bb,20.5
3206,2007-11-27,21:57:00,bb,21
3207,2007-11-27,22:57:00,bb,20.5
3208,2007-11-27,23:57:00,bb,20
3209,2007-11-28,00:57:00,bb,20
3210,2007-11-28,01:57:00,bb,19.5
3211,2007-11-28,02:57:00,bb,19
3212,2007-11-28,03:57:00,bb,18.5
3213,2007-11-28,04:57:00,bb,18
3214,2007-11-28,05:57:00,bb,18
3215,2007-11-28,06:57:00,bb,17.5
3216,2007-11-28,07:57:00,bb,18.5
3217,2007-11-28,08:57:00,bb,19.5
3218,2007-11-28,09:57:00,bb,21.5
3219,2007-11-28,10:57:00,bb,23
3220,2007-11-28,11:57:00,bb,24.5
3221,2007-11-28,12:57:00,bb,25
3222,2007-11-28,13:57:00,bb,25.5
3223,2007-11-28,14:57:00,bb,25
3224,2007-11-28,15:57:00,bb,24
3225,2007-11-28,16:57:00,bb,22.5
3226,2007-11-28,17:57:00,bb,22
3227,2007-11-28,18:57:00,bb,21
3228,2007-11-28,19:57:00,bb,20.5
3229,2007-11-28,20:57:00,bb,20
3230,2007-11-28,21:57:00,bb,20
3231,2007-11-28,22:57:00,bb,19.5
3232,2007-11-28,23:57:00,bb,19.5
3233,2007-11-29,00:57:00,bb,19
3234,2007-11-29,01:57:00,bb,19
3235,2007-11-29,02:57:00,bb,19
3236,2007-11-29,03:57:00,bb,19
3237,2007-11-29,04:57:00,bb,18.5
3238,2007-11-29,05:57:00,bb,18.5
3239,2007-11-29,06:57:00,bb,18
3240,2007-11-29,07:57:00,bb,18.5
3241,2007-11-29,08:57:00,bb,20
3242,2007-11-29,09:57:00,bb,21.5
3243,2007-11-29,10:57:00,bb,23
3244,2007-11-29,11:57:00,bb,24
3245,2007-11-29,12:57:00,bb,25
3246,2007-11-29,13:57:00,bb,25
3247,2007-11-29,14:57:00,bb,24.5
3248,2007-11-29,15:57:00,bb,23.5
3249,2007-11-29,16:57:00,bb,22.5
3250,2007-11-29,17:57:00,bb,22
3251,2007-11-29,18:57:00,bb,21.5
3252,2007-11-29,19:57:00,bb,21
3253,2007-11-29,20:57:00,bb,20.5
3254,2007-11-29,21:57:00,bb,20.5
3255,2007-11-29,22:57:00,bb,20
3256,2007-11-29,23:57:00,bb,20
3257,2007-11-30,00:57:00,bb,19.5
3258,2007-11-30,01:57:00,bb,19.5
3259,2007-11-30,02:57:00,bb,19.5
3260,2007-11-30,03:57:00,bb,20
3261,2007-11-30,04:57:00,bb,19.5
3262,2007-11-30,05:57:00,bb,19.5
3263,2007-11-30,06:57:00,bb,19.5
3264,2007-11-30,07:57:00,bb,20
3265,2007-11-30,08:57:00,bb,21.5
3266,2007-11-30,09:57:00,bb,23
3267,2007-11-30,10:57:00,bb,24.5
3268,2007-11-30,11:57:00,bb,25.5
3269,2007-11-30,12:57:00,bb,26.5
3270,2007-11-30,13:57:00,bb,27
3271,2007-11-30,14:57:00,bb,26.5
3272,2007-11-30,15:57:00,bb,25.5
3273,2007-11-30,16:57:00,bb,24.5
3274,2007-11-30,17:57:00,bb,23.5
3275,2007-11-30,18:57:00,bb,23
3276,2007-11-30,19:57:00,bb,22.5
3277,2007-11-30,20:57:00,bb,22
3278,2007-11-30,21:57:00,bb,21.5
3279,2007-11-30,22:57:00,bb,21
3280,2007-11-30,23:57:00,bb,21
3281,2007-12-01,00:57:00,bb,20.5
3282,2007-12-01,01:57:00,bb,20.5
3283,2007-12-01,02:57:00,bb,20
3284,2007-12-01,03:57:00,bb,20
3285,2007-12-01,04:57:00,bb,20
3286,2007-12-01,05:57:00,bb,20
3287,2007-12-01,06:57:00,bb,19.5
3288,2007-12-01,07:57:00,bb,20
3289,2007-12-01,08:57:00,bb,21
3290,2007-12-01,09:57:00,bb,21.5
3291,2007-12-01,10:57:00,bb,23
3292,2007-12-01,11:57:00,bb,24.5
3293,2007-12-01,12:57:00,bb,25.5
3294,2007-12-01,13:57:00,bb,26
3295,2007-12-01,14:57:00,bb,25
3296,2007-12-01,15:57:00,bb,24
3297,2007-12-01,16:57:00,bb,23
3298,2007-12-01,17:57:00,bb,22.5
3299,2007-12-01,18:57:00,bb,22
3300,2007-12-01,19:57:00,bb,21.5
3301,2007-12-01,20:57:00,bb,21
3302,2007-12-01,21:57:00,bb,20.5
3303,2007-12-01,22:57:00,bb,20
3304,2007-12-01,23:57:00,bb,20
4760,2007-11-01,00:58:00,open,25.5
4761,2007-11-01,01:58:00,open,24.5
4762,2007-11-01,02:58:00,open,24
4763,2007-11-01,03:58:00,open,23.5
4764,2007-11-01,04:58:00,open,23
4765,2007-11-01,05:58:00,open,23
4766,2007-11-01,06:58:00,open,24.5
4767,2007-11-01,07:58:00,open,27.5
4768,2007-11-01,08:58:00,open,29.5
4769,2007-11-01,09:58:00,open,32
4770,2007-11-01,10:58:00,open,33.5
4771,2007-11-01,11:58:00,open,34.5
4772,2007-11-01,12:58:00,open,36.5
4773,2007-11-01,13:58:00,open,36.5
4774,2007-11-01,14:58:00,open,35.5
4775,2007-11-01,15:58:00,open,33
4776,2007-11-01,16:58:00,open,30
4777,2007-11-01,17:58:00,open,28.5
4778,2007-11-01,18:58:00,open,27.5
4779,2007-11-01,19:58:00,open,27
4780,2007-11-01,20:58:00,open,26.5
4781,2007-11-01,21:58:00,open,26
4782,2007-11-01,22:58:00,open,25.5
4783,2007-11-01,23:58:00,open,25
4784,2007-11-02,00:58:00,open,25
4785,2007-11-02,01:58:00,open,24.5
4786,2007-11-02,02:58:00,open,24.5
4787,2007-11-02,03:58:00,open,24
4788,2007-11-02,04:58:00,open,24
4789,2007-11-02,05:58:00,open,23.5
4790,2007-11-02,06:58:00,open,24.5
4791,2007-11-02,07:58:00,open,28
4792,2007-11-02,08:58:00,open,30.5
4793,2007-11-02,09:58:00,open,32.5
4794,2007-11-02,10:58:00,open,34.5
4795,2007-11-02,11:58:00,open,36
4796,2007-11-02,12:58:00,open,37.5
4797,2007-11-02,13:58:00,open,37
4798,2007-11-02,14:58:00,open,36
4799,2007-11-02,15:58:00,open,33
4800,2007-11-02,16:58:00,open,30.5
4801,2007-11-02,17:58:00,open,28.5
4802,2007-11-02,18:58:00,open,28
4803,2007-11-02,19:58:00,open,27
4804,2007-11-02,20:58:00,open,26.5
4805,2007-11-02,21:58:00,open,26
4806,2007-11-02,22:58:00,open,26
4807,2007-11-02,23:58:00,open,26
4808,2007-11-03,00:58:00,open,25
4809,2007-11-03,01:58:00,open,24.5
4810,2007-11-03,02:58:00,open,24
4811,2007-11-03,03:58:00,open,23.5
4812,2007-11-03,04:58:00,open,23.5
4813,2007-11-03,05:58:00,open,23.5
4814,2007-11-03,06:58:00,open,24.5
4815,2007-11-03,07:58:00,open,28
4816,2007-11-03,08:58:00,open,31
4817,2007-11-03,09:58:00,open,34.5
4818,2007-11-03,10:58:00,open,36
4819,2007-11-03,11:58:00,open,38.5
4820,2007-11-03,12:58:00,open,36
4821,2007-11-03,13:58:00,open,35.5
4822,2007-11-03,14:58:00,open,34.5
4823,2007-11-03,15:58:00,open,33
4824,2007-11-03,16:58:00,open,29.5
4825,2007-11-03,17:58:00,open,28
4826,2007-11-03,18:58:00,open,27
4827,2007-11-03,19:58:00,open,26.5
4828,2007-11-03,20:58:00,open,26
4829,2007-11-03,21:58:00,open,25.5
4830,2007-11-03,22:58:00,open,25
4831,2007-11-03,23:58:00,open,25
4832,2007-11-04,00:58:00,open,25
4833,2007-11-04,01:58:00,open,24.5
4834,2007-11-04,02:58:00,open,24
4835,2007-11-04,03:58:00,open,23.5
4836,2007-11-04,04:58:00,open,23.5
4837,2007-11-04,05:58:00,open,23.5
4838,2007-11-04,06:58:00,open,24.5
4839,2007-11-04,07:58:00,open,28
4840,2007-11-04,08:58:00,open,30.5
4841,2007-11-04,09:58:00,open,33
4842,2007-11-04,10:58:00,open,35.5
4843,2007-11-04,11:58:00,open,36
4844,2007-11-04,12:58:00,open,36.5
4845,2007-11-04,13:58:00,open,36.5
4846,2007-11-04,14:58:00,open,35
4847,2007-11-04,15:58:00,open,32
4848,2007-11-04,16:58:00,open,29.5
4849,2007-11-04,17:58:00,open,28
4850,2007-11-04,18:58:00,open,27
4851,2007-11-04,19:58:00,open,26.5
4852,2007-11-04,20:58:00,open,25.5
4853,2007-11-04,21:58:00,open,25
4854,2007-11-04,22:58:00,open,25
4855,2007-11-04,23:58:00,open,24.5
4856,2007-11-05,00:58:00,open,24
4857,2007-11-05,01:58:00,open,24
4858,2007-11-05,02:58:00,open,23.5
4859,2007-11-05,03:58:00,open,23
4860,2007-11-05,04:58:00,open,22.5
4861,2007-11-05,05:58:00,open,22.5
4862,2007-11-05,06:58:00,open,23.5
4863,2007-11-05,07:58:00,open,27
4864,2007-11-05,08:58:00,open,30
4865,2007-11-05,09:58:00,open,32.5
4866,2007-11-05,10:58:00,open,34.5
4867,2007-11-05,11:58:00,open,36
4868,2007-11-05,12:58:00,open,36
4869,2007-11-05,13:58:00,open,37.5
4870,2007-11-05,14:58:00,open,36.5
4871,2007-11-05,15:58:00,open,33.5
4872,2007-11-05,16:58:00,open,30
4873,2007-11-05,17:58:00,open,28
4874,2007-11-05,18:58:00,open,27.5
4875,2007-11-05,19:58:00,open,27.5
4876,2007-11-05,20:58:00,open,26.5
4877,2007-11-05,21:58:00,open,26
4878,2007-11-05,22:58:00,open,25.5
4879,2007-11-05,23:58:00,open,24.5
4880,2007-11-06,00:58:00,open,24.5
4881,2007-11-06,01:58:00,open,24
4882,2007-11-06,02:58:00,open,23.5
4883,2007-11-06,03:58:00,open,23
4884,2007-11-06,04:58:00,open,22.5
4885,2007-11-06,05:58:00,open,22.5
4886,2007-11-06,06:58:00,open,23.5
4887,2007-11-06,07:58:00,open,27
4888,2007-11-06,08:58:00,open,30.5
4889,2007-11-06,09:58:00,open,33
4890,2007-11-06,10:58:00,open,34.5
4891,2007-11-06,11:58:00,open,36.5
4892,2007-11-06,12:58:00,open,37
4893,2007-11-06,13:58:00,open,37.5
4894,2007-11-06,14:58:00,open,36.5
4895,2007-11-06,15:58:00,open,33
4896,2007-11-06,16:58:00,open,30
4897,2007-11-06,17:58:00,open,28
4898,2007-11-06,18:58:00,open,27
4899,2007-11-06,19:58:00,open,26.5
4900,2007-11-06,20:58:00,open,26
4901,2007-11-06,21:58:00,open,25.5
4902,2007-11-06,22:58:00,open,25.5
4903,2007-11-06,23:58:00,open,25
4904,2007-11-07,00:58:00,open,25
4905,2007-11-07,01:58:00,open,24.5
4906,2007-11-07,02:58:00,open,23.5
4907,2007-11-07,03:58:00,open,23.5
4908,2007-11-07,04:58:00,open,24.5
4909,2007-11-07,05:58:00,open,24.5
4910,2007-11-07,06:58:00,open,25.5
4911,2007-11-07,07:58:00,open,28.5
4912,2007-11-07,08:58:00,open,32
4913,2007-11-07,09:58:00,open,33.5
4914,2007-11-07,10:58:00,open,34.5
4915,2007-11-07,11:58:00,open,37.5
4916,2007-11-07,12:58:00,open,37.5
4917,2007-11-07,13:58:00,open,36.5
4918,2007-11-07,14:58:00,open,34.5
4919,2007-11-07,15:58:00,open,32
4920,2007-11-07,16:58:00,open,29
4921,2007-11-07,17:58:00,open,28
4922,2007-11-07,18:58:00,open,27
4923,2007-11-07,19:58:00,open,27
4924,2007-11-07,20:58:00,open,26.5
4925,2007-11-07,21:58:00,open,25.5
4926,2007-11-07,22:58:00,open,25
4927,2007-11-07,23:58:00,open,24.5
4928,2007-11-08,00:58:00,open,24
4929,2007-11-08,01:58:00,open,23.5
4930,2007-11-08,02:58:00,open,23
4931,2007-11-08,03:58:00,open,23
4932,2007-11-08,04:58:00,open,22.5
4933,2007-11-08,05:58:00,open,22.5
4934,2007-11-08,06:58:00,open,24
4935,2007-11-08,07:58:00,open,26.5
4936,2007-11-08,08:58:00,open,29.5
4937,2007-11-08,09:58:00,open,33
4938,2007-11-08,10:58:00,open,35
4939,2007-11-08,11:58:00,open,36.5
4940,2007-11-08,12:58:00,open,36
4941,2007-11-08,13:58:00,open,35
4942,2007-11-08,14:58:00,open,33.5
4943,2007-11-08,15:58:00,open,31.5
4944,2007-11-08,16:58:00,open,28.5
4945,2007-11-08,17:58:00,open,27
4946,2007-11-08,18:58:00,open,26
4947,2007-11-08,19:58:00,open,25.5
4948,2007-11-08,20:58:00,open,25
4949,2007-11-08,21:58:00,open,24
4950,2007-11-08,22:58:00,open,24
4951,2007-11-08,23:58:00,open,23.5
4952,2007-11-09,00:58:00,open,22.5
4953,2007-11-09,01:58:00,open,22.5
4954,2007-11-09,02:58:00,open,22.5
4955,2007-11-09,03:58:00,open,22.5
4956,2007-11-09,04:58:00,open,22
4957,2007-11-09,05:58:00,open,21.5
4958,2007-11-09,06:58:00,open,22.5
4959,2007-11-09,07:58:00,open,25.5
4960,2007-11-09,08:58:00,open,29
4961,2007-11-09,09:58:00,open,31.5
4962,2007-11-09,10:58:00,open,33
4963,2007-11-09,11:58:00,open,35
4964,2007-11-09,12:58:00,open,35
4965,2007-11-09,13:58:00,open,34.5
4966,2007-11-09,14:58:00,open,33.5
4967,2007-11-09,15:58:00,open,30.5
4968,2007-11-09,16:58:00,open,28
4969,2007-11-09,17:58:00,open,26.5
4970,2007-11-09,18:58:00,open,26
4971,2007-11-09,19:58:00,open,26
4972,2007-11-09,20:58:00,open,25.5
4973,2007-11-09,21:58:00,open,25.5
4974,2007-11-09,22:58:00,open,25.5
4975,2007-11-09,23:58:00,open,24.5
4976,2007-11-10,00:58:00,open,25
4977,2007-11-10,01:58:00,open,25
4978,2007-11-10,02:58:00,open,24.5
4979,2007-11-10,03:58:00,open,24.5
4980,2007-11-10,04:58:00,open,24
4981,2007-11-10,05:58:00,open,23.5
4982,2007-11-10,06:58:00,open,23.5
4983,2007-11-10,07:58:00,open,26
4984,2007-11-10,08:58:00,open,29.5
4985,2007-11-10,09:58:00,open,32
4986,2007-11-10,10:58:00,open,34
4987,2007-11-10,11:58:00,open,34
4988,2007-11-10,12:58:00,open,34.5
4989,2007-11-10,13:58:00,open,34
4990,2007-11-10,14:58:00,open,32
4991,2007-11-10,15:58:00,open,29.5
4992,2007-11-10,16:58:00,open,27.5
4993,2007-11-10,17:58:00,open,26.5
4994,2007-11-10,18:58:00,open,26
4995,2007-11-10,19:58:00,open,25
4996,2007-11-10,20:58:00,open,25
4997,2007-11-10,21:58:00,open,24
4998,2007-11-10,22:58:00,open,23.5
4999,2007-11-10,23:58:00,open,23.5
5000,2007-11-11,00:58:00,open,22.5
5001,2007-11-11,01:58:00,open,22.5
5002,2007-11-11,02:58:00,open,22
5003,2007-11-11,03:58:00,open,22
5004,2007-11-11,04:58:00,open,21.5
5005,2007-11-11,05:58:00,open,21.5
5006,2007-11-11,06:58:00,open,22.5
5007,2007-11-11,07:58:00,open,26
5008,2007-11-11,08:58:00,open,29
5009,2007-11-11,09:58:00,open,31.5
5010,2007-11-11,10:58:00,open,33
5011,2007-11-11,11:58:00,open,34
5012,2007-11-11,12:58:00,open,34
5013,2007-11-11,13:58:00,open,33
5014,2007-11-11,14:58:00,open,32
5015,2007-11-11,15:58:00,open,30
5016,2007-11-11,16:58:00,open,28
5017,2007-11-11,17:58:00,open,27.5
5018,2007-11-11,18:58:00,open,27
5019,2007-11-11,19:58:00,open,25.5
5020,2007-11-11,20:58:00,open,23
5021,2007-11-11,21:58:00,open,23.5
5022,2007-11-11,22:58:00,open,24
5023,2007-11-11,23:58:00,open,24
5024,2007-11-12,00:58:00,open,23
5025,2007-11-12,01:58:00,open,22.5
5026,2007-11-12,02:58:00,open,22.5
5027,2007-11-12,03:58:00,open,22
5028,2007-11-12,04:58:00,open,21.5
5029,2007-11-12,05:58:00,open,21
5030,2007-11-12,06:58:00,open,22
5031,2007-11-12,07:58:00,open,25
5032,2007-11-12,08:58:00,open,27.5
5033,2007-11-12,09:58:00,open,29.5
5034,2007-11-12,10:58:00,open,30.5
5035,2007-11-12,11:58:00,open,31
5036,2007-11-12,12:58:00,open,31.5
5037,2007-11-12,13:58:00,open,31
5038,2007-11-12,14:58:00,open,29.5
5039,2007-11-12,15:58:00,open,27
5040,2007-11-12,16:58:00,open,25.5
5041,2007-11-12,17:58:00,open,25
5042,2007-11-12,18:58:00,open,24.5
5043,2007-11-12,19:58:00,open,24
5044,2007-11-12,20:58:00,open,23.5
5045,2007-11-12,21:58:00,open,22.5
5046,2007-11-12,22:58:00,open,22
5047,2007-11-12,23:58:00,open,21.5
5048,2007-11-13,00:58:00,open,21.5
5049,2007-11-13,01:58:00,open,21
5050,2007-11-13,02:58:00,open,20.5
5051,2007-11-13,03:58:00,open,20
5052,2007-11-13,04:58:00,open,19.5
5053,2007-11-13,05:58:00,open,19.5
5054,2007-11-13,06:58:00,open,20.5
5055,2007-11-13,07:58:00,open,24
5056,2007-11-13,08:58:00,open,26.5
5057,2007-11-13,09:58:00,open,28.5
5058,2007-11-13,10:58:00,open,30
5059,2007-11-13,11:58:00,open,31.5
5060,2007-11-13,12:58:00,open,32
5061,2007-11-13,13:58:00,open,31.5
5062,2007-11-13,14:58:00,open,30.5
5063,2007-11-13,15:58:00,open,28.5
5064,2007-11-13,16:58:00,open,26
5065,2007-11-13,17:58:00,open,25
5066,2007-11-13,18:58:00,open,24.5
5067,2007-11-13,19:58:00,open,23.5
5068,2007-11-13,20:58:00,open,23
5069,2007-11-13,21:58:00,open,22.5
5070,2007-11-13,22:58:00,open,22
5071,2007-11-13,23:58:00,open,21
5072,2007-11-14,00:58:00,open,21
5073,2007-11-14,01:58:00,open,21
5074,2007-11-14,02:58:00,open,21
5075,2007-11-14,03:58:00,open,21
5076,2007-11-14,04:58:00,open,20
5077,2007-11-14,05:58:00,open,20
5078,2007-11-14,06:58:00,open,21
5079,2007-11-14,07:58:00,open,24
5080,2007-11-14,08:58:00,open,26.5
5081,2007-11-14,09:58:00,open,28.5
5082,2007-11-14,10:58:00,open,30
5083,2007-11-14,11:58:00,open,30.5
5084,2007-11-14,12:58:00,open,30
5085,2007-11-14,13:58:00,open,29.5
5086,2007-11-14,14:58:00,open,29
5087,2007-11-14,15:58:00,open,27
5088,2007-11-14,16:58:00,open,25.5
5089,2007-11-14,17:58:00,open,24.5
5090,2007-11-14,18:58:00,open,25
5091,2007-11-14,19:58:00,open,25
5092,2007-11-14,20:58:00,open,25
5093,2007-11-14,21:58:00,open,23.5
5094,2007-11-14,22:58:00,open,23
5095,2007-11-14,23:58:00,open,22.5
5096,2007-11-15,00:58:00,open,22
5097,2007-11-15,01:58:00,open,21.5
5098,2007-11-15,02:58:00,open,21
5099,2007-11-15,03:58:00,open,21
5100,2007-11-15,04:58:00,open,21
5101,2007-11-15,05:58:00,open,20.5
5102,2007-11-15,06:58:00,open,20.5
5103,2007-11-15,07:58:00,open,23
5104,2007-11-15,08:58:00,open,26.5
5105,2007-11-15,09:58:00,open,29
5106,2007-11-15,10:58:00,open,31
5107,2007-11-15,11:58:00,open,32
5108,2007-11-15,12:58:00,open,32.5
5109,2007-11-15,13:58:00,open,32.5
5110,2007-11-15,14:58:00,open,31.5
5111,2007-11-15,15:58:00,open,29
5112,2007-11-15,16:58:00,open,26.5
5113,2007-11-15,17:58:00,open,25
5114,2007-11-15,18:58:00,open,24
5115,2007-11-15,19:58:00,open,23.5
5116,2007-11-15,20:58:00,open,23.5
5117,2007-11-15,21:58:00,open,23
5118,2007-11-15,22:58:00,open,22.5
5119,2007-11-15,23:58:00,open,22
5120,2007-11-16,00:58:00,open,21.5
5121,2007-11-16,01:58:00,open,21.5
5122,2007-11-16,02:58:00,open,21.5
5123,2007-11-16,03:58:00,open,21
5124,2007-11-16,04:58:00,open,21
5125,2007-11-16,05:58:00,open,21
5126,2007-11-16,06:58:00,open,20.5
5127,2007-11-16,07:58:00,open,23
5128,2007-11-16,08:58:00,open,25.5
5129,2007-11-16,09:58:00,open,27.5
5130,2007-11-16,10:58:00,open,29.5
5131,2007-11-16,11:58:00,open,31.5
5132,2007-11-16,12:58:00,open,31.5
5133,2007-11-16,13:58:00,open,31.5
5134,2007-11-16,14:58:00,open,31
5135,2007-11-16,15:58:00,open,28.5
5136,2007-11-16,16:58:00,open,26
5137,2007-11-16,17:58:00,open,24.5
5138,2007-11-16,18:58:00,open,23.5
5139,2007-11-16,19:58:00,open,23
5140,2007-11-16,20:58:00,open,22.5
5141,2007-11-16,21:58:00,open,22
5142,2007-11-16,22:58:00,open,22
5143,2007-11-16,23:58:00,open,21.5
5144,2007-11-17,00:58:00,open,21
5145,2007-11-17,01:58:00,open,20.5
5146,2007-11-17,02:58:00,open,20.5
5147,2007-11-17,03:58:00,open,20
5148,2007-11-17,04:58:00,open,20.5
5149,2007-11-17,05:58:00,open,19.5
5150,2007-11-17,06:58:00,open,20
5151,2007-11-17,07:58:00,open,23
5152,2007-11-17,08:58:00,open,26
5153,2007-11-17,09:58:00,open,28
5154,2007-11-17,10:58:00,open,30
5155,2007-11-17,11:58:00,open,31.5
5156,2007-11-17,12:58:00,open,32.5
5157,2007-11-17,13:58:00,open,31.5
5158,2007-11-17,14:58:00,open,30.5
5159,2007-11-17,15:58:00,open,28
5160,2007-11-17,16:58:00,open,25.5
5161,2007-11-17,17:58:00,open,24
5162,2007-11-17,18:58:00,open,23.5
5163,2007-11-17,19:58:00,open,22.5
5164,2007-11-17,20:58:00,open,22.5
5165,2007-11-17,21:58:00,open,22
5166,2007-11-17,22:58:00,open,21.5
5167,2007-11-17,23:58:00,open,21.5
5168,2007-11-18,00:58:00,open,21
5169,2007-11-18,01:58:00,open,21
5170,2007-11-18,02:58:00,open,20.5
5171,2007-11-18,03:58:00,open,20
5172,2007-11-18,04:58:00,open,19.5
5173,2007-11-18,05:58:00,open,19.5
5174,2007-11-18,06:58:00,open,20.5
5175,2007-11-18,07:58:00,open,23
5176,2007-11-18,08:58:00,open,26
5177,2007-11-18,09:58:00,open,28
5178,2007-11-18,10:58:00,open,30
5179,2007-11-18,11:58:00,open,31.5
5180,2007-11-18,12:58:00,open,31.5
5181,2007-11-18,13:58:00,open,31
5182,2007-11-18,14:58:00,open,30
5183,2007-11-18,15:58:00,open,27.5
5184,2007-11-18,16:58:00,open,25
5185,2007-11-18,17:58:00,open,24
5186,2007-11-18,18:58:00,open,24
5187,2007-11-18,19:58:00,open,23.5
5188,2007-11-18,20:58:00,open,23
5189,2007-11-18,21:58:00,open,22.5
5190,2007-11-18,22:58:00,open,22
5191,2007-11-18,23:58:00,open,21.5
5192,2007-11-19,00:58:00,open,21
5193,2007-11-19,01:58:00,open,21.5
5194,2007-11-19,02:58:00,open,21
5195,2007-11-19,03:58:00,open,21
5196,2007-11-19,04:58:00,open,21
5197,2007-11-19,05:58:00,open,20.5
5198,2007-11-19,06:58:00,open,21
5199,2007-11-19,07:58:00,open,23
5200,2007-11-19,08:58:00,open,25.5
5201,2007-11-19,09:58:00,open,27.5
5202,2007-11-19,10:58:00,open,29
5203,2007-11-19,11:58:00,open,31.5
5204,2007-11-19,12:58:00,open,31
5205,2007-11-19,13:58:00,open,29
5206,2007-11-19,14:58:00,open,28.5
5207,2007-11-19,15:58:00,open,26.5
5208,2007-11-19,16:58:00,open,25
5209,2007-11-19,17:58:00,open,24.5
5210,2007-11-19,18:58:00,open,24
5211,2007-11-19,19:58:00,open,23
5212,2007-11-19,20:58:00,open,23
5213,2007-11-19,21:58:00,open,22.5
5214,2007-11-19,22:58:00,open,23
5215,2007-11-19,23:58:00,open,22
5216,2007-11-20,00:58:00,open,22
5217,2007-11-20,01:58:00,open,21.5
